,Ctrl_1,Ctrl_2,Ctrl_3,Treat_1,Treat_2,Treat_3
Gene_255,2.1194902058969642,1.583330416851976,0.7901141591987664,20.301314689980032,11.408585296006567,17.764854108846908
Gene_256,3.2178598424775933,1.3027450736122275,7.181552693892255,5.077339515606372,2.8126887725567604,6.5298541140742685
Gene_257,1.2347470357413133,3.0789273232699097,47.73427040081457,9.137821859877569,5.307302517738721,11.495792707149512
Gene_258,9.738619694709286,7.707890468356702,2.020607918206645,9.825652377405854,2.695435938257507,22.002237723733476
Gene_259,6.070991082270246,7.678980957339062,2.045935952692997,10.161974301156873,4.839023040933485,3.612224607305934
Gene_260,8.173886869046028,19.163088708908035,5.592315956908848,75.43851976175628,8.220763607599473,2.2146363774342652
Gene_261,6.310474711100702,1.442420878453611,2.4123778120955808,3.7966517765433445,12.986235628154281,6.740786143599491
Gene_262,17.22145656610113,4.352539564732949,3.5121581021148547,9.998792909452654,11.756647342290615,11.856651032118217
Gene_263,4.245813791260316,7.057049867624388,2.924920413656627,11.806156275169291,10.564847276042421,44.31629766502978
Gene_264,8.176083161093059,2.489280861951386,13.72473942326122,9.145924593669587,29.523530443147035,14.378521152219806
Gene_265,3.1719780319324036,21.24697761018196,7.329987992704093,26.140122242048026,19.050893057603965,30.277589900408813
Gene_266,3.756487920831157,15.320142834440048,2.460593292594589,92.98250988129527,11.402525496642378,17.38655263536415
Gene_267,4.77000562424269,7.388609656127872,6.706428589631398,55.541091015905636,14.732625388797363,1.4699965135901756
Gene_268,1.4816133943078822,3.53772111106005,8.453558474277873,8.506301589212685,9.141955078230446,13.552285552333384
Gene_269,2.5704648357970523,20.35127246512822,10.980760665269722,7.2761838113046515,77.78089322680188,69.89375850944728
Gene_270,4.896926127896779,6.195145662757888,32.76141002338353,3.3095851947159076,5.813223272855257,28.40231090865687
Gene_271,15.623727631161278,10.015914879738206,2.3811533797880533,6.35048896489352,8.76488283069251,6.48459710325514
Gene_272,27.212843651310262,17.148674038767393,6.56187043730046,37.5937588184537,11.500214340142662,33.254868530041485
Gene_273,4.75997085170395,6.35776467245841,2.824836975954193,7.669128172613915,23.057525438369414,9.865564286684773
Gene_274,5.070155835086231,13.606238643179344,1.740031085342007,14.210696396406304,8.644422948610263,9.89740647172266
Gene_275,5.747359319882485,8.09304279420008,8.027349749702298,11.324557067553814,14.882088366262892,22.801837875894407
Gene_276,2.877294482360675,2.869901437761241,17.660531764573054,5.686624858788928,4.2320052347984785,33.41165321323574
Gene_277,2.7742396946470254,16.55885104230442,5.023403780767204,62.318189763360984,26.29745915378056,34.70731975295336
Gene_278,17.528656925775273,5.27583623983268,2.906131872502917,9.048586538812186,19.941048199649195,17.237604220852635
Gene_279,14.661776733358625,7.286964173754398,23.543770619656993,14.01150906514288,6.174300006583944,3.334768464152472
Gene_280,15.085892990536376,6.150040682547758,5.156540550337279,32.94193529558916,22.761148346880038,7.19216983130082
Gene_281,7.528515477473885,8.60349068307079,3.6495401691909737,16.160161327201408,8.456680756907492,25.64450904675846
Gene_282,14.491346213773713,5.376884980339919,5.2676155553691455,18.619479921781892,42.10501866182412,13.520477215031162
Gene_283,4.794403643458484,8.888993392054607,4.247616145480093,11.414140916893732,12.604152166317032,114.39062855900944
Gene_284,8.231564451961372,67.577998012388,7.078856843898555,21.149240511162652,13.329343374723816,25.13531962830263
Gene_285,5.221560008034724,1.9461413503483054,7.691974709397261,10.10788145219785,16.225823906127033,27.496226654520548
Gene_286,3.042304372081494,5.471503846172475,8.341858847404797,1.5406500454487415,4.234636270545564,4.50701945975359
Gene_287,1.850042182427183,8.381024831280326,9.427322672188323,9.301433041592585,9.214541932568682,17.552774462481185
Gene_288,2.6177626020915112,5.398670104511297,1.708245653498366,20.856795455011817,39.62791019420855,9.451435411948708
Gene_289,26.059978552035318,9.625834918963175,6.400199739763797,8.902636087161667,8.346681013350437,5.961621528266469
Gene_290,6.483440659832072,18.268072910105815,6.852870108508373,14.304342573437527,4.5947641045293866,30.68920029985339
Gene_291,9.627787195628459,24.900892552057773,5.601678481094254,15.084185803283843,23.466789690792545,44.55964143188748
Gene_292,3.0829648277661543,3.820569671623297,23.17168519469337,1.9866477782388667,10.951382305361516,7.552307295863884
Gene_293,7.949767212661031,4.943803476093552,16.101549407317417,17.64798707114697,23.9036589651003,17.206071731712157
Gene_294,16.417796658019046,5.05047241115217,3.3954983184127605,13.590424643654378,10.651998341469419,25.59918600210079
Gene_295,2.1034463511324626,1.7592522542946993,5.97755031984007,12.47086812217929,47.38435083113172,8.114480157956828
Gene_296,3.61627048633978,32.6805313109598,7.743317425769433,52.59667646927112,4.734711513301028,15.168281458265586
Gene_297,1.562489473114605,22.988254702992627,8.409552377461726,12.992165836957492,6.946778460616918,4.124497948935419
Gene_298,12.987451009594789,12.751231070173105,9.367490652584145,25.663384682272035,12.192023316583482,26.17589248926669
Gene_299,11.230958359648001,8.944229156900409,3.049236633600572,50.80600723737318,20.941334654689122,26.33037806314437
Gene_300,9.908428499420637,16.76216735796236,6.246085015024847,8.999608768774188,38.23101134312919,41.50518921464627
Gene_301,11.484999291544845,10.33639659081412,31.579925544167782,19.250523703257812,10.239101846689252,12.723547205342149
Gene_302,6.036351417304182,5.849736805880033,6.72918884312843,13.801786894292041,17.71209315691377,12.12803710697113
Gene_303,6.807923401212719,1.1995012330133994,4.4189942583004305,9.688035741960144,10.66269034105078,12.240189805405633
Gene_304,9.3924676407389,7.3404106524794095,3.8982536727747514,32.5485960616734,5.799461282396625,2.591164822043455
Gene_305,4.34131196390029,5.55950734522329,3.891297211205375,3.623481528531444,14.617900582587477,15.25227085362714
Gene_306,4.9015893596965565,4.799385574544186,15.124208580409991,31.181433416200917,89.02061895935755,10.715903526186251
Gene_307,16.66170570636078,15.59371698126649,10.395379611855207,28.50722541084688,7.676368295492971,29.510213188351162
Gene_308,4.192687818790269,15.924588480015023,5.746549172768265,15.33586060297628,4.695380224687817,15.861171864505884
Gene_309,7.526587611146231,21.55432355749385,7.902619485104433,18.557161252137544,16.64947570883593,9.803017115449329
Gene_310,9.005425456337775,2.3863772266560606,10.90921052825371,39.76581402313882,30.456086089167723,21.225633319350248
Gene_311,3.3736481035195873,16.60247407789928,6.374595628835169,7.01024913846469,8.93730250701991,23.61854518875292
Gene_312,1.234992536060923,5.548812372646442,6.156893629152447,47.910214238509596,27.95035813502827,10.588205061546232
Gene_313,10.895830366457616,12.634231457520986,5.684758262001573,13.907801230341788,32.931919517624266,4.338272919476857
Gene_314,16.61481148855116,0.5864638421968368,4.173724495560868,3.9863446196407675,28.39509365969747,13.678760692359289
Gene_315,3.0346878930640226,2.7091994667575667,15.923007837361755,5.77698555279258,10.535023222557545,9.262324406067599
Gene_316,14.344065737512762,3.972453777224588,18.962163579663844,18.347099983119094,11.094205891340664,17.371174155953597
Gene_317,8.013867784098993,5.27328084129731,4.2446601722269035,43.5372281335809,14.296340649110224,11.264908340632019
Gene_318,3.9645113983472005,10.785686013805218,12.430136920323811,8.134551437281369,8.379428914136966,11.244427318994571
Gene_319,8.942372817086092,1.4330798335753632,9.3660076246855,27.734151246245883,23.029528053881048,3.7517065847851025
Gene_320,11.615230966672108,4.325966205842103,7.649195158914646,54.82851935922494,7.885517134560172,7.90399963501321
Gene_321,1.663448006594638,2.7621925061463464,5.700829675809088,10.663456009592906,63.41184728502197,20.380032591233473
Gene_322,5.767271459965973,9.789824181571374,2.8589650559039277,14.686471387990066,7.661250101890436,14.09728014493921
Gene_323,5.623954973283877,4.993695294451666,11.27297624917774,75.59168481329421,24.519323962092898,8.5618134297254
Gene_324,23.03084063019527,29.27506868989486,2.1069638183016624,9.268544074880714,19.79723220594013,26.356549283309526
Gene_325,7.110614350338094,3.034287245040044,7.016075659135685,4.866637459870932,16.658418686184024,21.728515463214492
Gene_326,10.36397057657214,7.886817690528299,7.10494230348045,33.41083141664287,4.648260406646916,77.1436465931193
Gene_327,24.201904775878614,13.154863173857883,5.940993829657842,8.808102055703129,8.58079228703083,8.166844285220588
Gene_328,7.533570419396648,14.830980136435192,12.035160470902353,19.49420947990498,5.805273476861601,48.89063082840758
Gene_329,5.25899065177891,1.7856914856173474,2.864156827435034,8.434752402616049,13.472594357413184,4.9730967980701095
Gene_330,8.304382437795015,1.7696442149124822,6.540962995102179,8.024428378746643,2.4333184868036675,11.905890532297642
Gene_331,5.140470740610908,16.434819796498108,2.574267277561381,11.217623113676236,2.977099409993531,10.505160617720172
Gene_332,1.5755191182791553,5.281908056165134,12.278017953758214,18.233516327994664,36.00484136110968,5.892251821289567
Gene_333,17.3906878015907,3.569902865050458,10.764040528821386,2.845003588723178,11.043187063054758,51.19228379830469
Gene_334,3.036955829362611,4.059005640746203,11.635674664190375,9.427136473717804,8.355997834166194,28.998901268318214
Gene_335,13.125021335542057,3.3217621180713888,10.80402401104392,8.99457285555829,9.117365507332986,7.064932528026547
Gene_336,1.6573171983093045,6.283158967231104,2.9820219554577387,13.358678210268097,12.012409504407282,13.87527007940422
Gene_337,3.872268565146536,2.6621607851610074,11.506373695981354,13.22738407956654,3.504386341817318,20.47239833667694
Gene_338,11.508657478372372,4.250512839328352,9.978829961810437,3.9995379862956586,9.578055536532442,33.15296783153497
Gene_339,9.106769540469315,6.667457457880028,41.53498813660168,19.61533474386698,41.500088490151974,8.299587183911491
Gene_340,3.770837428197266,7.4741027047306,5.441693821027473,7.814209936058587,31.202551566971355,13.740878663886683
Gene_341,5.488066393523577,8.39410440825815,5.838555613814464,64.17458521016515,5.833315714495192,21.90338862089124
Gene_342,3.7123258425329024,8.161124765347916,19.027119762877792,20.264437603199926,31.596694580545694,20.06832097026971
Gene_343,15.70867494433077,8.692282740867089,4.102852850598549,21.510580706177965,14.023841553063932,26.83640500730597
Gene_344,8.577510160647542,17.596753392216332,19.162426524670696,8.410512320532394,25.720642039194598,55.12486610628967
Gene_345,9.852740577007092,5.520752866607327,6.282687284230128,7.015729599218249,21.618161480161202,17.356739861115134
Gene_346,13.70330085138963,12.79528791997917,1.810929610312261,5.7822409171645806,13.331540638259844,25.169521790084236
Gene_347,12.514576085959973,13.05316550808959,3.633683456126494,22.605653530816024,6.120579208934829,15.27316926006691
Gene_348,4.006888908935745,4.032024961128139,4.287868507122469,17.884161506744576,25.528838580942548,12.755073016375416
Gene_349,2.3788099229334834,9.492229757286474,3.9409605223066144,7.804703817440212,29.90054044805551,5.169487877405863
Gene_350,6.984496667985699,4.962675316051167,9.062472784778429,7.334518364077158,22.594434439889024,15.901265066390748
Gene_351,3.29203650297689,8.990894112848125,10.092825377453277,13.756285064957018,6.423553830698298,25.365687142495297
Gene_352,14.325994269123282,35.66662121733031,1.3858568100751767,19.35150016144025,58.187608272509344,21.33366143422815
Gene_353,9.547233889878472,4.189870081764766,1.583999632953721,4.026941644577333,13.252611254762403,11.348332060474007
Gene_354,14.487764978500564,21.450756377699243,5.401614182573811,10.745951129867148,10.390485488492253,13.89895765676412
Gene_355,8.74719464513209,7.019827238744768,10.457904819127865,6.744388981636495,3.415299260680762,16.889620559715745
Gene_356,14.945774221910975,9.737163646831371,9.74365148869282,29.247717367173507,17.606341296764988,15.427825897311676
Gene_357,20.2425987779564,6.477082789918294,15.463024486389122,6.58766656012184,24.287700369120145,2.5230807385889924
Gene_358,3.8282189244354003,26.72683073755617,13.3332419796796,62.09475651546979,7.821439836792561,21.55934513968754
Gene_359,5.349442623123707,1.3611929472104598,7.387219602142139,8.447796061243757,13.280280837746776,9.26352830373795
Gene_360,2.870690154986284,9.390585854024177,23.592646116520424,2.454386624864146,20.138262641801187,5.179408926167726
Gene_361,8.398455620446686,6.408273619587431,9.715905872399443,4.856142591989739,8.258054346342833,9.693594664120052
Gene_362,9.28611391475523,1.1159529607868315,8.959814209781612,16.141156661702304,8.094599423933907,104.19147917613952
Gene_363,12.136553934243905,6.004605106373326,16.16498143184112,3.5541990959400156,9.38548612428696,17.96528693704829
Gene_364,6.671604197189755,13.648082150766584,45.53512861970604,29.094794192749596,20.14927386814507,23.982179327897043
Gene_365,6.840679691355701,1.5625111947853887,5.644754013973065,6.996715961719802,19.613143568057627,34.54433713983799
Gene_366,1.8576049490365008,12.04910352799725,21.062217155985504,18.065169251414275,82.74344015575373,11.617201911727864
Gene_367,12.893247560164852,9.547187134310171,4.410815680765067,9.352553221049691,3.0751741330131086,8.566425025467947
Gene_368,26.063081127622834,13.499072367965335,9.277347214109417,18.368571333470577,24.95923213375693,37.251944006058935
Gene_369,8.704918887336794,8.07927294895952,10.609747342215107,14.530475128479518,7.727469783930897,4.242686064672252
Gene_370,4.523736251688254,25.033124984289326,8.346746333771394,10.5302651432135,5.358006862049337,10.381845219362598
Gene_371,11.941784595170429,5.223387709376329,9.97353242719506,4.0135243788932335,9.175330578124958,7.348364448404842
Gene_372,1.1907675020769368,3.0203142952104343,7.205679088836157,27.534685653097426,4.779386385750932,3.162653601507795
Gene_373,2.5651616855921464,52.014953840311335,1.9455310026261192,22.816852481876673,40.63834777732919,22.61469898398141
Gene_374,9.744671270338278,27.788395980395823,10.859384614075516,10.872827700245153,6.129268935225894,10.302161569916535
Gene_375,5.765073813075942,4.750665592342914,12.661987450649654,8.882480705998622,4.66127792988214,12.312002712084102
Gene_376,3.8953496926062035,6.715451815023275,12.845054642908295,34.136716724845506,24.133345628539548,16.159384627588686
Gene_377,5.7759155390268875,7.924886581283543,5.793467362443352,11.63832385134168,5.565297667245716,29.142871182224695
Gene_378,3.401314304909711,19.131197658236744,22.52110776791414,3.85880808015127,2.1934563761589168,11.588229204043186
Gene_379,5.735299869746924,5.974730983112627,6.408854365423012,8.683605989429218,9.174295331775664,21.76064408019583
Gene_380,11.370731241154335,3.5814214970106475,6.88386147609799,18.753891197169235,20.725347677561306,29.152341911343473
Gene_381,9.119064701210498,12.349724060065016,0.7987799164517065,4.416513233135834,49.36579572338384,6.154693115915722
Gene_382,10.203416015008656,9.744250410061495,16.546632211436407,15.606276922723776,54.550477352744444,44.83962016597628
Gene_383,4.850048902185687,4.8808404860585535,19.336862906324907,37.73929286496804,11.973469750262911,3.7930881282695563
Gene_384,2.115888111173277,27.201503108176524,57.09494405998217,5.178849385854133,9.455944477275292,7.0475288248751795
Gene_385,10.826115832206302,14.172150108607461,2.2441675133572865,6.861105526295675,10.087751796155068,7.303807655737878
Gene_386,4.239105036393946,17.223763648306527,9.869530437435726,8.061770195371562,13.118242048585506,5.5144791832455935
Gene_387,6.3907908829379005,8.902172124308544,11.084870798293263,21.639910816553044,25.976133738330592,8.44635421291214
Gene_388,5.844630866042661,7.219915462337093,7.177521296734717,12.278835922016443,41.04596373224148,23.122676840641187
Gene_389,3.1841227356604564,9.572320976759604,31.276553634768586,44.409491201803434,22.573276173554873,27.802769794317044
Gene_390,29.534814030201908,2.2679595788238074,11.66397434663587,7.747473904908074,11.8967216515916,6.615090881046104
Gene_391,12.684782221646188,5.320629533626164,3.4165797317614244,13.02799926266928,18.8193825522277,14.702967361742424
Gene_392,2.568568008969116,5.177058184631059,9.776751870341066,3.6770492063980176,6.476274465454871,4.7474985820638755
Gene_393,6.511393309689843,4.532408742397061,2.720116458235977,15.6390161326937,8.899125944730397,15.116735496039812
Gene_394,9.782284118339373,17.343780293120687,3.520005043327264,2.3219278173785622,13.184332258493292,5.383973772807327
Gene_395,10.577648802216316,1.6428290807274664,4.366785316323571,21.556543024612136,22.583918896547953,19.002671494957863
Gene_396,13.245836751338913,3.02159921460224,4.556025397789475,25.883236284753217,23.294420368380667,8.053846929212252
Gene_397,22.97423711647834,4.111240532940294,3.7316263023197753,3.8335104031880625,21.576251530006257,15.760136868926192
Gene_398,11.712758169535988,35.29660735949169,6.099849154876315,1.9709157940161504,3.09088969202103,4.326399538693979
Gene_399,13.667061778700013,21.684882181479452,9.587323242750646,11.437157946246062,3.9761209067982275,20.574769423573564
Gene_400,5.954014387610502,3.6654041756186237,2.3627618997134663,8.101851675897445,41.97107983673438,17.139150638790237
Gene_401,17.981822671749352,8.540040213187162,21.46107338599355,10.97503102187191,17.072670133023315,5.774286715381292
Gene_402,16.299594872887546,4.510570237436509,2.859053540249665,38.73722688960103,28.228882910481154,14.838927137796377
Gene_403,10.279335998440827,4.454854910159635,9.987669806003982,57.20186882446744,3.772496301169661,23.27985501871243
Gene_404,4.116809416472513,3.70995518652338,6.600908904589482,31.922407577835482,18.125797210814746,10.756803430354331
Gene_405,15.60014948102214,9.442605196139484,18.966990363538148,2.344514801691122,29.025096394255534,8.659737572533595
Gene_406,2.7542650501383674,3.171923818995771,6.880346683172677,11.50639811126042,26.819380747187715,26.87639170415706
Gene_407,41.78598961343896,12.672431562165196,3.147818919055238,4.832848555101574,5.528854800768984,6.915706201421009
Gene_408,6.9524049635053835,8.816031563368133,4.6882126116052145,21.1405316506333,28.89326915102377,18.209022779107
Gene_409,12.068756343946344,6.519796015403946,5.815550354511628,8.563681920824688,10.8592894632462,36.92959083135693
Gene_410,20.25102540904026,1.8818800020641033,3.423131332843235,4.957863612130561,22.733905153550264,11.182419436002395
Gene_411,3.842613810451842,3.750372408560735,4.124717628583675,18.024231826911155,12.429080947909041,27.804875019087824
Gene_412,10.922018158743283,17.764929530919943,15.376386808084511,18.6260088614376,12.888861881956231,74.57724523908968
Gene_413,3.2685625423854003,6.780600593520034,10.610161465842197,33.13803240952119,15.138800955014759,22.655308541345025
Gene_414,8.953122568987725,21.001585179388677,4.304808318481814,13.379427825283486,7.007659887893242,3.0693551364463962
Gene_415,8.373362505648519,5.394691573240904,9.032778487395715,63.543843392360465,8.572501250829742,19.516750444062165
Gene_416,3.1170357492745095,3.5143332606120676,4.120239580053615,33.509763764289275,8.574196091402667,9.754749198407286
Gene_417,4.707064903655764,25.491335561060048,18.92192932937771,18.45476538626387,18.587763674318744,12.510582773796182
Gene_418,6.233140278996613,8.48539657000891,2.0635982565132274,5.234993503479547,34.16744680062198,22.425271968613647
Gene_419,6.401716277400996,8.395465768526703,18.477381652805892,14.090950570556823,23.192471630570644,0.9092797891031753
Gene_420,9.59693499114489,10.446970656142708,9.37653518765636,12.816866009143446,8.686129299844012,2.539152187440695
Gene_421,9.163250297678163,2.4171584577456304,5.294104618535676,18.837946193798537,5.544408113287365,37.82454768463421
Gene_422,23.287330069532466,14.283673248026934,10.972450148445239,10.876287505691542,20.764856592198665,7.668261279139058
Gene_423,7.794140608634842,12.522826720631103,3.4697705672953254,23.522191397479755,37.855193790379836,3.4582364312398943
Gene_424,2.087469048128244,5.443002061590866,11.362727100869009,19.97377496616164,3.2603853441118447,11.11533948939984
Gene_425,8.054765515805867,16.629312361573856,9.788031983986148,14.99410293786583,5.084840759623038,9.34870963893144
Gene_426,7.658941256032409,21.369997732246787,18.281701156357453,40.344485076333804,24.93487115985481,27.868982549762315
Gene_427,6.831381749316309,3.057385415020986,3.5755206653387233,44.893443173731995,9.4639899242583,27.150338186364255
Gene_428,6.493742944591711,5.509924347741177,27.832652001596287,7.522937827120376,33.06864800426005,4.939762521531934
Gene_429,1.926861822505366,7.018810578980473,3.1487917570998296,6.270246363196147,49.32644260458031,19.82874301212566
Gene_430,8.11278729386259,10.032319849566738,5.344577098907566,15.853334262083168,10.54610055899574,8.982026401126792
Gene_431,11.295282164204522,6.303458478388324,6.40118743449108,11.476211783725581,11.349815485729598,21.02611371818566
Gene_432,5.289316437541812,12.436795168197781,8.254852183932876,47.51629122321456,6.2216247819974555,14.06255661637949
Gene_433,26.01287749890898,20.409896412119444,11.507738085125842,23.315551598948627,9.766920755755189,23.52777914583693
Gene_434,1.313173442735067,2.2536189591375786,16.264754372810675,4.048406739892644,76.77578423560233,15.978553180413092
Gene_435,5.050509616630105,8.916246001352748,4.462100770900742,11.758150536818365,6.885373253338988,9.854363575689487
Gene_436,11.182044301030878,15.901158294373829,2.807509547484418,22.03162504880385,82.43911697272678,4.311072710833811
Gene_437,3.8541205920736115,1.9523177750461826,8.906005722672417,11.266302905154049,4.9634979733781135,4.6257476695185655
Gene_438,1.9498952697954621,5.5131417105839216,11.197481839090957,13.09067409209076,8.160595324283843,15.916844748538661
Gene_439,38.339256599302765,9.921803148987632,20.131943724411038,21.226721576339393,4.479130323802223,7.964793068486218
Gene_440,9.09138329289539,9.46304986997028,6.241756803514643,9.765507660078896,2.1480776013425196,9.913315898580075
Gene_441,5.437850715173663,18.90643842068391,9.971584341784942,4.392618461490857,10.200401425734572,11.737620481895863
Gene_442,9.670084771869988,4.542419463855846,5.6067241295787955,2.7151447332722243,4.9986083506832175,16.7048373179585
Gene_443,38.628578817049416,7.00061873355794,21.34749596263256,24.824556596286392,55.51148779432456,16.12921379395114
Gene_444,4.873433068481251,14.030525336868376,9.316960781179162,7.205610864699091,5.83709574649197,4.39301754271849
Gene_445,5.349641320298042,12.414315950799558,2.1495206695448275,27.714977135273347,4.102115773947613,6.546151266787185
Gene_446,11.701267194216895,13.867147833513492,9.193149163229403,10.998281283484465,33.79219040930733,19.854277672013616
Gene_447,21.08873385161301,6.99726694401024,6.558019502580705,10.916965443935279,20.21813394195169,56.73760651117322
Gene_448,9.816175863831756,14.793161337273322,11.656598465514127,9.309380103564148,30.406281234718772,19.930163794047207
Gene_449,6.163899051840106,3.3328164385183365,12.563344466287345,33.00592844502517,13.700232125416239,7.017680771363767
Gene_450,3.9288351426390244,3.8396441983681786,4.376658173837488,5.282073789947434,10.427328136837168,5.423707589576567
Gene_451,7.738184082456357,3.907754172596672,2.978588619095988,3.8714940098852146,79.36278724923714,5.793020199638299
Gene_452,4.3619815778051105,6.381062066662127,10.627315011536488,8.265768255992679,13.52356323822361,51.549067920255766
Gene_453,7.79758077558774,3.1131352078150414,8.872261330461042,20.74922654007715,37.12605536803865,13.975163192878856
Gene_454,9.565897375150762,5.134741224538684,3.9079117534990804,12.500085177505602,14.440561906206558,32.5626266759547
Gene_455,3.9067111297452377,4.828568980920411,43.440562704684446,5.968468303143091,7.598864817718674,25.674358544133266
Gene_456,3.628219648361599,9.141270075487549,4.173345210230477,37.35272853096143,3.81008455604069,8.266215721396167
Gene_457,4.929381419044318,4.200026557496896,14.026689515619095,18.13861415761415,19.764689527521945,31.543966391354957
Gene_458,10.007014157176355,6.66270100796146,11.049088736961137,38.83043049478818,8.755164476840955,29.641451238245892
Gene_459,13.39354073740781,3.741280613629266,11.447849898154006,6.08118221786297,28.43958229000855,10.576874919269981
Gene_460,4.161579344991969,14.44499780200013,13.358578777353358,17.439633258816794,22.87375574513539,24.7639379662998
Gene_461,10.205863831595428,6.246734998568756,4.850649383555825,16.485204221493913,15.852265778637845,4.456019851849166
Gene_462,5.984046677711911,13.671642692821655,4.280779689582386,17.49890703121025,7.271384371558885,8.225976928381588
Gene_463,7.688586772921137,1.8255780279717344,9.100230353914888,16.89323976363409,43.44468628363676,26.894205442190444
Gene_464,3.227078588066673,2.5740759479119797,11.189455991552999,11.515455324900524,10.482430124290468,6.881656643166647
Gene_465,8.74314551890121,5.18255412089064,5.802700771238864,12.739784848596775,1.9015237344616986,11.038988218401046
Gene_466,45.459736130057756,6.3261040047115715,6.290415824670731,7.27746557828849,10.653274788221076,3.6378769493308387
Gene_467,12.451538920246463,7.922999586669607,16.280087899728795,8.742725304686065,40.3100657724207,14.192802571112196
Gene_468,9.225386088896569,13.583710452813868,10.534592125688468,4.979292700237764,8.46357957705955,13.523636847817873
Gene_469,12.381990178129405,7.141177110108294,8.828827517421173,1.956825726375628,80.49269674627755,14.990349837130301
Gene_470,5.94869343947266,11.981162274773888,2.5172550761256725,14.962366810527877,22.751489951600025,19.09336395886442
Gene_471,13.209140233679696,16.418689344751687,13.375295986002321,38.485557993209696,47.49868639731494,6.3419053654429
Gene_472,6.798634780055937,11.069386984340731,3.969884756327915,2.5774765327555462,3.1367555637614113,70.95021077146933
Gene_473,14.435374708678998,3.0667788232794675,11.881527665027507,5.146257093753189,40.61307709074195,5.189774722967161
Gene_474,11.314961943251951,10.230590175978302,5.167211000288445,34.3814082559718,34.10245962212628,14.686606282035976
Gene_475,13.573684925223926,1.6992519247491717,13.76015985620353,7.318302981521611,30.57710061567048,7.830366918075026
Gene_476,8.611946159014042,17.128897303690433,8.6714774690853,42.49856847332315,7.629175886316143,36.95340845194467
Gene_477,32.154490598767445,3.478303007200459,12.031471657528725,7.001187606651891,6.728009200052842,21.40221969210519
Gene_478,3.637135454115188,6.678484266818899,13.381833391838695,12.37629135531668,20.34983337859725,113.47577670320345
Gene_479,12.186688639862648,39.00270272174907,5.578247245330997,5.827659190410772,9.211906409128995,13.594852412043506
Gene_480,20.672433035736283,6.028871528133158,4.217657711866434,5.250264229756529,3.2443986369924915,5.836694327594236
Gene_481,2.017052224626909,8.416015525231419,4.86932593352311,22.021043021466927,6.915326165184673,6.957926446878237
Gene_482,14.556154528964129,4.841765350438051,5.0466202102611,17.96796088427973,5.4361237036723296,25.39473268324141
Gene_483,9.813158814095942,29.281989626567068,3.0928101004182538,57.099166509723425,15.302591160135833,17.40661185516582
Gene_484,16.677995965939235,14.869085216285457,6.191907661979684,6.900406132721035,15.29588093879275,17.92217415790987
Gene_485,12.683894359698362,5.886013002934338,49.259919732265224,4.4193330739029335,5.658517835263418,6.383906566162328
Gene_486,6.75527557708747,7.88002656330684,5.693736509547689,14.43286408837159,7.992869165668347,14.220815461184275
Gene_487,1.9064383479808025,5.986322574279459,8.896247665622365,8.241473360960331,29.310470201422966,10.550836789463242
Gene_488,24.55064427618706,10.952477673694718,6.350250429311734,5.417432579813987,44.910671881681274,63.76093089422837
Gene_489,7.752028524386326,9.601048325902093,5.456606918796045,22.582010796607083,17.65062973879712,11.935241924149745
Gene_490,12.75329428394001,27.11455114678608,5.526092741991391,17.387892525972724,5.167921582970952,4.846341077288417
Gene_491,19.41457771857006,14.8955281446523,11.356563842036085,19.43993371518313,4.714153584093728,52.26784434339366
Gene_492,8.081200957527232,9.681599224506279,6.209531566052388,6.501126548801518,18.878690971388508,4.5214046981887055
Gene_493,32.12051115862251,4.159011706082835,18.31931111102073,12.001361470819852,17.01763419907073,8.644234748843427
Gene_494,25.528037986625314,5.705853248990891,18.77784218278986,7.352814242824544,9.818089542798665,34.61681525227867
Gene_495,8.291120119640514,7.767029836761728,6.961180316909192,27.36999083023823,29.515451358927876,27.967906848501357
Gene_496,2.0319890066045874,11.454001748220703,23.449318003932024,41.092656587341494,23.323838062515648,1.9636145156733196
Gene_497,4.20478709982885,14.554073593045022,6.902168835263506,20.376577139631543,17.473686461721798,10.20562184009826
Gene_498,3.082831768714771,16.416911172178303,28.469389716419613,3.7505767807890935,7.066934527948821,9.331876013881974
Gene_499,3.914149689606034,8.781448369732146,2.3354659787775565,24.53068287155696,21.67139375678948,4.81807914172683
Gene_500,7.144866630968392,10.900984674604342,30.033928261374218,19.839463112927252,2.6230414062081207,8.659802101023923
Gene_501,25.68889950967697,27.494848868395877,4.846837578002273,12.026568542610349,22.144914395809757,9.911806021247179
Gene_502,6.073092482081094,1.95141677502996,4.169831357993805,19.092536407197436,15.429517359473504,17.99386335740731
Gene_503,2.3129797735386144,9.89895818049698,4.230871482911315,20.699864332291217,9.718042286272588,24.653060873206986
Gene_504,3.0613689467625655,5.560391120930475,2.8636540100572514,42.24466877195407,10.723240429618894,1.993848012716334
Gene_505,9.461334642508024,9.277183468846406,5.739831921613073,20.619519780424632,12.39972716228962,17.914541051405706
Gene_506,4.118378902518744,2.5305758869145083,11.522311477148355,6.441417643740615,8.413710459422433,12.748195576500397
Gene_507,8.872677331193358,10.712940157536977,5.782590092713489,10.593075444492007,11.66199675109469,8.213096198839002
Gene_508,6.206897635641665,23.42020986408173,4.570086386131411,10.97408015268506,21.052461759346436,18.730004296555297
Gene_509,5.753939680122484,13.398110188365676,9.415234202312574,4.431809303887091,14.453139739655548,6.799065333042109
